Date,btc,oil,ethereum,euro,gold,tether,dow,sp,nasdaq,tenyear,btc_tmr,btc_change_tmr,btc_yesterday,btc_change_yesterday,oil_yesterday,oil_change_yesterday,ethereum_yesterday,ethereum_change_yesterday,euro_yesterday,euro_change_yesterday,gold_yesterday,gold_change_yesterday,tether_yesterday,tether_change_yesterday,dow_yesterday,dow_change_yesterday,sp_yesterday,sp_change_yesterday,nasdaq_yesterday,nasdaq_change_yesterday,tenyear_yesterday,tenyear_change_yesterday,btc_tmr_yesterday,btc_tmr_change_yesterday,btc_change_tmr_yesterday,btc_change_tmr_change_yesterday
2019-12-22,7511.5888671875,,132.3725128173828,,,1.0038870573043823,,,,,7355.62841796875,0,7191.15869140625,1,,0,128.13095092773438,1,,0,,0,1.0057580471038818,0,,0,,0,,0,,0,7511.5888671875,0,1.0,0
2019-12-23,7355.62841796875,60.52000045776367,128.6140899658203,1.1079840660095215,1482.5,1.0121359825134277,28551.529296875,3224.010009765625,8945.650390625,1.934999942779541,7322.5322265625,0,7511.5888671875,0,,0,132.3725128173828,0,,0,,0,1.0038870573043823,1,,0,,0,,0,,0,7355.62841796875,0,0.0,0
2019-12-24,7322.5322265625,61.11000061035156,129.0638885498047,1.109385371208191,1499.0999755859375,1.0085870027542114,28515.44921875,3223.3798828125,8952.8798828125,1.909999966621399,7275.15576171875,0,7355.62841796875,0,60.52000045776367,1,128.6140899658203,1,1.1079840660095215,1,1482.5,1,1.0121359825134277,0,28551.529296875,0,3224.010009765625,0,8945.650390625,1,1.934999942779541,0,7322.5322265625,0,0.0,0
2019-12-25,7275.15576171875,,126.45463562011719,1.1090162992477417,,1.004660964012146,,,,,7238.966796875,0,7322.5322265625,0,61.11000061035156,0,129.0638885498047,0,1.109385371208191,0,1499.0999755859375,0,1.0085870027542114,0,28515.44921875,0,3223.3798828125,0,8952.8798828125,0,1.909999966621399,0,7275.15576171875,0,0.0,0
2019-12-26,7238.966796875,61.68000030517578,126.36122131347656,1.1095454692840576,1509.300048828125,1.0039880275726318,28621.390625,3239.909912109375,9022.3896484375,1.9049999713897705,7290.08837890625,1,7275.15576171875,0,,0,126.45463562011719,0,1.1090162992477417,1,,0,1.004660964012146,0,,0,,0,,0,,0,7238.966796875,1,0.0,1
2019-12-27,7290.08837890625,61.720001220703125,127.21460723876953,1.110111951828003,1513.800048828125,1.0058029890060425,28645.259765625,3240.02001953125,9006.6201171875,1.8739999532699585,7317.990234375,1,7238.966796875,1,61.68000030517578,1,126.36122131347656,1,1.1095454692840576,1,1509.300048828125,1,1.0039880275726318,1,28621.390625,1,3239.909912109375,1,9022.3896484375,0,1.9049999713897705,0,7290.08837890625,1,1.0,0
2019-12-28,7317.990234375,,128.3227081298828,,,1.0003069639205933,,,,,7422.65283203125,1,7290.08837890625,1,61.720001220703125,0,127.21460723876953,1,1.110111951828003,0,1513.800048828125,0,1.0058029890060425,0,28645.259765625,0,3240.02001953125,0,9006.6201171875,0,1.8739999532699585,0,7317.990234375,1,1.0,0
2019-12-29,7422.65283203125,,134.7579803466797,,,1.0042099952697754,,,,,7292.9951171875,0,7317.990234375,1,,0,128.3227081298828,1,,0,,0,1.0003069639205933,1,,0,,0,,0,,0,7422.65283203125,0,1.0,0
2019-12-30,7292.9951171875,61.68000030517578,132.63348388671875,1.1182304620742798,1514.5,1.0061750411987305,28462.140625,3221.2900390625,8945.990234375,1.8949999809265137,7193.59912109375,0,7422.65283203125,0,,0,134.7579803466797,0,,0,,0,1.0042099952697754,1,,0,,0,,0,,0,7292.9951171875,0,0.0,0
2019-12-31,7193.59912109375,61.060001373291016,129.61085510253906,1.120229721069336,1519.5,0.9996790289878845,28538.439453125,3230.780029296875,8972.599609375,1.9190000295639038,7200.17431640625,1,7292.9951171875,0,61.68000030517578,0,132.63348388671875,0,1.1182304620742798,1,1514.5,1,1.0061750411987305,0,28462.140625,1,3221.2900390625,1,8945.990234375,1,1.8949999809265137,1,7193.59912109375,1,0.0,1
2020-01-01,7200.17431640625,,130.802001953125,1.1220825910568237,,0.9998360276222229,,,,,6985.47021484375,0,7193.59912109375,1,61.060001373291016,0,129.61085510253906,1,1.120229721069336,1,1519.5,0,0.9996790289878845,1,28538.439453125,0,3230.780029296875,0,8972.599609375,0,1.9190000295639038,0,7200.17431640625,0,1.0,0
2020-01-02,6985.47021484375,61.18000030517578,127.4101791381836,1.1220825910568237,1524.5,1.0015649795532227,28868.80078125,3257.85009765625,9092.1904296875,1.8819999694824219,7344.88427734375,1,7200.17431640625,0,,0,130.802001953125,0,1.1220825910568237,0,,0,0.9998360276222229,1,,0,,0,,0,,0,6985.47021484375,1,0.0,1
2020-01-03,7344.88427734375,63.04999923706055,134.1717071533203,1.1171437501907349,1549.199951171875,1.0041919946670532,28634.880859375,3234.85009765625,9020.76953125,1.7879999876022339,7410.65673828125,1,6985.47021484375,1,61.18000030517578,1,127.4101791381836,1,1.1220825910568237,0,1524.5,1,1.0015649795532227,1,28868.80078125,0,3257.85009765625,0,9092.1904296875,0,1.8819999694824219,0,7344.88427734375,1,1.0,0
2020-01-04,7410.65673828125,,135.06936645507812,,,1.007472038269043,,,,,7411.3173828125,1,7344.88427734375,1,63.04999923706055,0,134.1717071533203,1,1.1171437501907349,0,1549.199951171875,0,1.0041919946670532,1,28634.880859375,0,3234.85009765625,0,9020.76953125,0,1.7879999876022339,0,7410.65673828125,1,1.0,0
2020-01-05,7411.3173828125,,136.2767791748047,,,1.0061969757080078,,,,,7769.21923828125,1,7410.65673828125,1,,0,135.06936645507812,1,,0,,0,1.007472038269043,0,,0,,0,,0,,0,7411.3173828125,1,1.0,0
2020-01-06,7769.21923828125,63.27000045776367,144.3041534423828,1.1161960363388062,1566.199951171875,1.0029029846191406,28703.380859375,3246.280029296875,9071.4697265625,1.8109999895095825,8163.6923828125,1,7411.3173828125,1,,0,136.2767791748047,1,,0,,0,1.0061969757080078,0,,0,,0,,0,,0,7769.21923828125,1,1.0,0
2020-01-07,8163.6923828125,62.70000076293945,143.5439910888672,1.1197994947433472,1571.800048828125,1.001723051071167,28583.6796875,3237.179931640625,9068.580078125,1.8270000219345093,8079.86279296875,0,7769.21923828125,1,63.27000045776367,0,144.3041534423828,0,1.1161960363388062,1,1566.199951171875,1,1.0029029846191406,0,28703.380859375,0,3246.280029296875,0,9071.4697265625,0,1.8109999895095825,1,8163.6923828125,0,1.0,0
2020-01-08,8079.86279296875,59.61000061035156,141.2581329345703,1.1154738664627075,1557.4000244140625,1.0042530298233032,28745.08984375,3253.050048828125,9129.240234375,1.8739999532699585,7879.0712890625,0,8163.6923828125,0,62.70000076293945,0,143.5439910888672,0,1.1197994947433472,0,1571.800048828125,0,1.001723051071167,1,28583.6796875,1,3237.179931640625,1,9068.580078125,1,1.8270000219345093,1,8079.86279296875,0,0.0,0
2020-01-09,7879.0712890625,59.560001373291016,138.9792022705078,1.1113210916519165,1551.699951171875,1.006572961807251,28956.900390625,3274.699951171875,9203.4296875,1.8580000400543213,8166.55419921875,1,8079.86279296875,0,59.61000061035156,0,141.2581329345703,0,1.1154738664627075,0,1557.4000244140625,0,1.0042530298233032,1,28745.08984375,1,3253.050048828125,1,9129.240234375,1,1.8739999532699585,0,7879.0712890625,1,0.0,1
2020-01-10,8166.55419921875,59.040000915527344,143.96377563476562,1.1111111640930176,1557.5,1.0014619827270508,28823.76953125,3265.35009765625,9178.8603515625,1.8250000476837158,8037.53759765625,0,7879.0712890625,1,59.560001373291016,0,138.9792022705078,1,1.1113210916519165,0,1551.699951171875,1,1.006572961807251,0,28956.900390625,0,3274.699951171875,0,9203.4296875,0,1.8580000400543213,0,8166.55419921875,0,1.0,0
2020-01-11,8037.53759765625,,142.92710876464844,,,1.0000909566879272,,,,,8192.494140625,1,8166.55419921875,0,59.040000915527344,0,143.96377563476562,0,1.1111111640930176,0,1557.5,0,1.0014619827270508,0,28823.76953125,0,3265.35009765625,0,9178.8603515625,0,1.8250000476837158,0,8037.53759765625,1,0.0,1
2020-01-12,8192.494140625,,145.87393188476562,,,1.002478003501892,,,,,8144.1943359375,0,8037.53759765625,1,,0,142.92710876464844,1,,0,,0,1.0000909566879272,1,,0,,0,,0,,0,8192.494140625,0,1.0,0
2020-01-13,8144.1943359375,58.08000183105469,144.22659301757812,1.1116669178009033,1548.4000244140625,1.0033470392227173,28907.05078125,3288.1298828125,9273.9296875,1.8480000495910645,8827.7646484375,1,8192.494140625,0,,0,145.87393188476562,0,,0,,0,1.002478003501892,1,,0,,0,,0,,0,8144.1943359375,1,0.0,1
2020-01-14,8827.7646484375,58.22999954223633,165.95535278320312,1.1135733127593994,1542.4000244140625,1.0018210411071777,28939.669921875,3283.14990234375,9251.330078125,1.8179999589920044,8807.0107421875,0,8144.1943359375,1,58.08000183105469,1,144.22659301757812,1,1.1116669178009033,1,1548.4000244140625,0,1.0033470392227173,0,28907.05078125,1,3288.1298828125,0,9273.9296875,0,1.8480000495910645,0,8827.7646484375,0,1.0,0
2020-01-15,8807.0107421875,57.810001373291016,166.23068237304688,1.113089919090271,1552.0999755859375,0.9996560215950012,29030.220703125,3289.2900390625,9258.7001953125,1.7879999876022339,8723.7861328125,0,8827.7646484375,0,58.22999954223633,0,165.95535278320312,1,1.1135733127593994,0,1542.4000244140625,1,1.0018210411071777,0,28939.669921875,1,3283.14990234375,1,9251.330078125,1,1.8179999589920044,0,8807.0107421875,0,0.0,0
2020-01-16,8723.7861328125,58.52000045776367,164.39100646972656,1.1154004335403442,1549.0,0.9992309808731079,29297.640625,3316.81005859375,9357.1298828125,1.809000015258789,8929.0380859375,1,8807.0107421875,0,57.810001373291016,1,166.23068237304688,0,1.113089919090271,1,1552.0999755859375,0,0.9996560215950012,0,29030.220703125,1,3289.2900390625,1,9258.7001953125,1,1.7879999876022339,1,8723.7861328125,1,0.0,1
2020-01-17,8929.0380859375,58.540000915527344,170.7799530029297,1.1139578819274902,1558.800048828125,1.002879023551941,29348.099609375,3329.6201171875,9388.9404296875,1.8359999656677246,8942.80859375,1,8723.7861328125,1,58.52000045776367,1,164.39100646972656,1,1.1154004335403442,0,1549.0,1,0.9992309808731079,1,29297.640625,1,3316.81005859375,1,9357.1298828125,1,1.809000015258789,1,8929.0380859375,1,1.0,0
2020-01-18,8942.80859375,,175.3656768798828,,,1.0027409791946411,,,,,8706.2451171875,0,8929.0380859375,1,58.540000915527344,0,170.7799530029297,1,1.1139578819274902,0,1558.800048828125,0,1.002879023551941,0,29348.099609375,0,3329.6201171875,0,9388.9404296875,0,1.8359999656677246,0,8942.80859375,0,1.0,0
2020-01-19,8706.2451171875,,166.9698486328125,,,0.9985349774360657,,,,,8657.642578125,0,8942.80859375,0,,0,175.3656768798828,0,,0,,0,1.0027409791946411,0,,0,,0,,0,,0,8706.2451171875,0,0.0,0
2020-01-20,8657.642578125,,167.12051391601562,1.1094592809677124,,1.0006879568099976,,,,,8745.89453125,1,8706.2451171875,0,,0,166.9698486328125,1,,0,,0,0.9985349774360657,1,,0,,0,,0,,0,8657.642578125,1,0.0,1
2020-01-21,8745.89453125,58.34000015258789,169.69715881347656,1.109693169593811,1556.4000244140625,1.0014179944992065,29196.0390625,3320.7900390625,9370.8095703125,1.7690000534057617,8680.8759765625,0,8657.642578125,1,,0,167.12051391601562,1,1.1094592809677124,1,,0,1.0006879568099976,1,,0,,0,,0,,0,8745.89453125,0,1.0,0
2020-01-22,8680.8759765625,56.7400016784668,168.29415893554688,1.108561396598816,1555.300048828125,1.000594973564148,29186.26953125,3321.75,9383.76953125,1.7690000534057617,8406.515625,0,8745.89453125,0,58.34000015258789,0,169.69715881347656,0,1.109693169593811,0,1556.4000244140625,0,1.0014179944992065,0,29196.0390625,0,3320.7900390625,1,9370.8095703125,1,1.7690000534057617,0,8680.8759765625,0,0.0,0
2020-01-23,8406.515625,55.59000015258789,162.92855834960938,1.1096439361572266,1564.5999755859375,0.9984089732170105,29160.08984375,3325.5400390625,9402.48046875,1.7400000095367432,8445.4345703125,1,8680.8759765625,0,56.7400016784668,0,168.29415893554688,0,1.108561396598816,1,1555.300048828125,1,1.000594973564148,0,29186.26953125,0,3321.75,1,9383.76953125,1,1.7690000534057617,0,8406.515625,1,0.0,1
2020-01-24,8445.4345703125,54.189998626708984,163.05117797851562,1.1055220365524292,1571.0999755859375,1.0029699802398682,28989.73046875,3295.469970703125,9314.91015625,1.680999994277954,8367.84765625,0,8406.515625,1,55.59000015258789,0,162.92855834960938,1,1.1096439361572266,0,1564.5999755859375,1,0.9984089732170105,1,29160.08984375,0,3325.5400390625,0,9402.48046875,0,1.7400000095367432,0,8445.4345703125,0,1.0,0
2020-01-25,8367.84765625,,161.283935546875,,,1.0021129846572876,,,,,8596.830078125,1,8445.4345703125,0,54.189998626708984,0,163.05117797851562,0,1.1055220365524292,0,1571.0999755859375,0,1.0029699802398682,0,28989.73046875,0,3295.469970703125,0,9314.91015625,0,1.680999994277954,0,8367.84765625,1,0.0,1
2020-01-26,8596.830078125,,168.0771026611328,,,1.0005040168762207,,,,,8909.8193359375,1,8367.84765625,1,,0,161.283935546875,1,,0,,0,1.0021129846572876,0,,0,,0,,0,,0,8596.830078125,1,1.0,0
2020-01-27,8909.8193359375,53.13999938964844,170.93089294433594,1.1025358438491821,1576.800048828125,1.0018999576568604,28535.80078125,3243.6298828125,9139.3095703125,1.6050000190734863,9358.58984375,1,8596.830078125,1,,0,168.0771026611328,1,,0,,0,1.0005040168762207,1,,0,,0,,0,,0,8909.8193359375,1,1.0,0
2020-01-28,9358.58984375,53.47999954223633,176.3703155517578,1.101976990699768,1569.199951171875,1.0007599592208862,28722.849609375,3276.239990234375,9269.6796875,1.6410000324249268,9316.6298828125,0,8909.8193359375,1,53.13999938964844,1,170.93089294433594,1,1.1025358438491821,0,1576.800048828125,0,1.0018999576568604,0,28535.80078125,1,3243.6298828125,1,9139.3095703125,1,1.6050000190734863,1,9358.58984375,0,1.0,0
2020-01-29,9316.6298828125,53.33000183105469,175.0503387451172,1.1022562980651855,1569.800048828125,1.002295970916748,28734.44921875,3273.39990234375,9275.16015625,1.593999981880188,9508.9931640625,1,9358.58984375,0,53.47999954223633,0,176.3703155517578,0,1.101976990699768,1,1569.199951171875,1,1.0007599592208862,1,28722.849609375,1,3276.239990234375,0,9269.6796875,1,1.6410000324249268,0,9316.6298828125,1,0.0,1
2020-01-30,9508.9931640625,52.13999938964844,184.6904754638672,1.1016855239868164,1583.5,1.0014519691467285,28859.439453125,3283.659912109375,9298.9296875,1.5579999685287476,9350.529296875,0,9316.6298828125,1,53.33000183105469,0,175.0503387451172,1,1.1022562980651855,0,1569.800048828125,1,1.002295970916748,0,28734.44921875,1,3273.39990234375,1,9275.16015625,1,1.593999981880188,0,9508.9931640625,0,1.0,0
2020-01-31,9350.529296875,51.560001373291016,180.16017150878906,1.1029127836227417,1582.9000244140625,1.000648021697998,28256.029296875,3225.52001953125,9150.9404296875,1.5199999809265137,9392.875,1,9508.9931640625,0,52.13999938964844,0,184.6904754638672,0,1.1016855239868164,1,1583.5,0,1.0014519691467285,0,28859.439453125,0,3283.659912109375,0,9298.9296875,0,1.5579999685287476,0,9350.529296875,1,0.0,1
2020-02-01,9392.875,,183.6739501953125,,,1.0012160539627075,,,,,9344.365234375,0,9350.529296875,1,51.560001373291016,0,180.16017150878906,1,1.1029127836227417,0,1582.9000244140625,0,1.000648021697998,1,28256.029296875,0,3225.52001953125,0,9150.9404296875,0,1.5199999809265137,0,9392.875,0,1.0,0
2020-02-02,9344.365234375,,188.61753845214844,,,1.0005439519882202,,,,,9293.521484375,0,9392.875,0,,0,183.6739501953125,1,,0,,0,1.0012160539627075,0,,0,,0,,0,,0,9344.365234375,0,0.0,0
2020-02-03,9293.521484375,50.11000061035156,189.8650665283203,1.1089794635772705,1577.199951171875,0.9989129900932312,28399.810546875,3248.919921875,9273.400390625,1.5199999809265137,9180.962890625,0,9344.365234375,0,,0,188.61753845214844,1,,0,,0,1.0005439519882202,0,,0,,0,,0,,0,9293.521484375,0,0.0,0
2020-02-04,9180.962890625,49.61000061035156,189.25059509277344,1.1062926054000854,1550.4000244140625,1.0017449855804443,28807.630859375,3297.590087890625,9467.9697265625,1.6030000448226929,9613.423828125,1,9293.521484375,0,50.11000061035156,0,189.8650665283203,0,1.1089794635772705,0,1577.199951171875,0,0.9989129900932312,1,28399.810546875,1,3248.919921875,1,9273.400390625,1,1.5199999809265137,1,9180.962890625,1,0.0,1
2020-02-05,9613.423828125,50.75,204.23023986816406,1.1047282218933105,1557.800048828125,1.0028380155563354,29290.849609375,3334.68994140625,9508.6796875,1.6490000486373901,9729.8017578125,1,9180.962890625,1,49.61000061035156,1,189.25059509277344,1,1.1062926054000854,0,1550.4000244140625,1,1.0017449855804443,1,28807.630859375,1,3297.590087890625,1,9467.9697265625,1,1.6030000448226929,1,9613.423828125,1,1.0,0
2020-02-06,9729.8017578125,50.95000076293945,212.33908081054688,1.1002310514450073,1565.0999755859375,0.997215986251831,29379.76953125,3345.780029296875,9572.150390625,1.6440000534057617,9795.943359375,1,9613.423828125,1,50.75,1,204.23023986816406,1,1.1047282218933105,0,1557.800048828125,1,1.0028380155563354,0,29290.849609375,1,3334.68994140625,1,9508.6796875,1,1.6490000486373901,0,9729.8017578125,1,1.0,0
2020-02-07,9795.943359375,50.31999969482422,222.72605895996094,1.0982975959777832,1568.5999755859375,0.997750997543335,29102.509765625,3327.7099609375,9520.509765625,1.5779999494552612,9865.119140625,1,9729.8017578125,1,50.95000076293945,0,212.33908081054688,1,1.1002310514450073,0,1565.0999755859375,1,0.997215986251831,1,29379.76953125,0,3345.780029296875,0,9572.150390625,0,1.6440000534057617,0,9795.943359375,1,1.0,0
2020-02-08,9865.119140625,,223.14651489257812,,,0.999534010887146,,,,,10116.673828125,1,9795.943359375,1,50.31999969482422,0,222.72605895996094,1,1.0982975959777832,0,1568.5999755859375,0,0.997750997543335,1,29102.509765625,0,3327.7099609375,0,9520.509765625,0,1.5779999494552612,0,9865.119140625,1,1.0,0
2020-02-09,10116.673828125,,228.5785675048828,,,1.0014729499816895,,,,,9856.611328125,0,9865.119140625,1,,0,223.14651489257812,1,,0,,0,0.999534010887146,1,,0,,0,,0,,0,10116.673828125,0,1.0,0
2020-02-10,9856.611328125,49.56999969482422,223.522705078125,1.0949305295944214,1574.699951171875,1.0006400346755981,29276.8203125,3352.090087890625,9628.3896484375,1.5470000505447388,10208.236328125,1,10116.673828125,0,,0,228.5785675048828,0,,0,,0,1.0014729499816895,0,,0,,0,,0,,0,9856.611328125,1,0.0,1
2020-02-11,10208.236328125,49.939998626708984,235.8511962890625,1.0913456678390503,1565.5999755859375,0.9984229803085327,29276.33984375,3357.75,9638.9404296875,1.590000033378601,10326.0546875,1,9856.611328125,1,49.56999969482422,1,223.522705078125,1,1.0949305295944214,0,1574.699951171875,0,1.0006400346755981,0,29276.8203125,0,3352.090087890625,1,9628.3896484375,1,1.5470000505447388,1,10208.236328125,1,1.0,0
2020-02-12,10326.0546875,51.16999816894531,265.4061279296875,1.091941475868225,1567.4000244140625,1.002558946609497,29551.419921875,3379.449951171875,9725.9599609375,1.6299999952316284,10214.3798828125,0,10208.236328125,1,49.939998626708984,1,235.8511962890625,1,1.0913456678390503,1,1565.5999755859375,1,0.9984229803085327,1,29276.33984375,1,3357.75,1,9638.9404296875,1,1.590000033378601,1,10326.0546875,0,1.0,0
2020-02-13,10214.3798828125,51.41999816894531,268.0992431640625,1.0875948667526245,1575.0999755859375,0.9985790252685547,29423.310546875,3373.93994140625,9711.9697265625,1.6169999837875366,10312.1162109375,1,10326.0546875,0,51.16999816894531,1,265.4061279296875,1,1.091941475868225,0,1567.4000244140625,1,1.002558946609497,0,29551.419921875,0,3379.449951171875,0,9725.9599609375,0,1.6299999952316284,0,10214.3798828125,1,0.0,1
2020-02-14,10312.1162109375,52.04999923706055,284.2174987792969,1.0845986604690552,1582.699951171875,1.0001139640808105,29398.080078125,3380.159912109375,9731.1796875,1.5880000591278076,9889.4248046875,0,10214.3798828125,1,51.41999816894531,1,268.0992431640625,1,1.0875948667526245,0,1575.0999755859375,1,0.9985790252685547,1,29423.310546875,0,3373.93994140625,1,9711.9697265625,1,1.6169999837875366,0,10312.1162109375,0,1.0,0
2020-02-15,9889.4248046875,,264.72857666015625,,,0.999127984046936,,,,,9934.43359375,1,10312.1162109375,0,52.04999923706055,0,284.2174987792969,0,1.0845986604690552,0,1582.699951171875,0,1.0001139640808105,0,29398.080078125,0,3380.159912109375,0,9731.1796875,0,1.5880000591278076,0,9889.4248046875,1,0.0,1
2020-02-16,9934.43359375,,259.89471435546875,,,0.9992719888687134,,,,,9690.142578125,0,9889.4248046875,1,,0,264.72857666015625,0,,0,,0,0.999127984046936,1,,0,,0,,0,,0,9934.43359375,0,1.0,0
2020-02-17,9690.142578125,,266.3634338378906,1.0841753482818604,,0.9984740018844604,,,,,10141.99609375,1,9934.43359375,0,,0,259.89471435546875,1,,0,,0,0.9992719888687134,0,,0,,0,,0,,0,9690.142578125,1,0.0,1
2020-02-18,10141.99609375,52.04999923706055,281.944580078125,1.0840108394622803,1600.0,1.0007590055465698,29232.189453125,3370.2900390625,9732.740234375,1.555999994277954,9633.38671875,0,9690.142578125,1,,0,266.3634338378906,1,1.0841753482818604,0,,0,0.9984740018844604,1,,0,,0,,0,,0,10141.99609375,0,1.0,0
2020-02-19,9633.38671875,53.290000915527344,259.76397705078125,1.079540491104126,1607.5,1.0013240575790405,29348.029296875,3386.14990234375,9817.1796875,1.5700000524520874,9608.4755859375,0,10141.99609375,0,52.04999923706055,1,281.944580078125,0,1.0840108394622803,0,1600.0,1,1.0007590055465698,1,29232.189453125,1,3370.2900390625,1,9732.740234375,1,1.555999994277954,1,9633.38671875,0,0.0,0
2020-02-20,9608.4755859375,53.779998779296875,257.949462890625,1.081009864807129,1616.5999755859375,1.002593994140625,29219.98046875,3373.22998046875,9750.9697265625,1.524999976158142,9686.44140625,1,9633.38671875,0,53.290000915527344,1,259.76397705078125,0,1.079540491104126,1,1607.5,1,1.0013240575790405,1,29348.029296875,0,3386.14990234375,0,9817.1796875,0,1.5700000524520874,0,9608.4755859375,1,0.0,1
2020-02-21,9686.44140625,53.380001068115234,265.6006164550781,1.078799843788147,1644.5999755859375,1.0031379461288452,28992.41015625,3337.75,9576.58984375,1.4709999561309814,9663.181640625,0,9608.4755859375,1,53.779998779296875,0,257.949462890625,1,1.081009864807129,0,1616.5999755859375,1,1.002593994140625,1,29219.98046875,0,3373.22998046875,0,9750.9697265625,0,1.524999976158142,0,9686.44140625,0,1.0,0
2020-02-22,9663.181640625,,262.33172607421875,,,1.0018290281295776,,,,,9924.515625,1,9686.44140625,0,53.380001068115234,0,265.6006164550781,0,1.078799843788147,0,1644.5999755859375,0,1.0031379461288452,0,28992.41015625,0,3337.75,0,9576.58984375,0,1.4709999561309814,0,9663.181640625,1,0.0,1
2020-02-23,9924.515625,,273.754150390625,,,0.9980170130729675,,,,,9650.1748046875,0,9663.181640625,1,,0,262.33172607421875,1,,0,,0,1.0018290281295776,0,,0,,0,,0,,0,9924.515625,0,1.0,0
2020-02-24,9650.1748046875,51.43000030517578,265.2164306640625,1.0839051008224487,1672.4000244140625,0.9987999796867371,27960.80078125,3225.889892578125,9221.2802734375,1.3769999742507935,9341.705078125,0,9924.515625,0,,0,273.754150390625,0,,0,,0,0.9980170130729675,1,,0,,0,,0,,0,9650.1748046875,0,0.0,0
2020-02-25,9341.705078125,49.900001525878906,247.81759643554688,1.0849199295043945,1646.9000244140625,1.0014539957046509,27081.359375,3128.2099609375,8965.6103515625,1.3300000429153442,8820.5224609375,0,9650.1748046875,0,51.43000030517578,0,265.2164306640625,0,1.0839051008224487,1,1672.4000244140625,0,0.9987999796867371,1,27960.80078125,0,3225.889892578125,0,9221.2802734375,0,1.3769999742507935,0,9341.705078125,0,0.0,0
2020-02-26,8820.5224609375,48.72999954223633,225.68026733398438,1.0881996154785156,1640.0,1.002742052078247,26957.58984375,3116.389892578125,8980.7802734375,1.309999942779541,8784.494140625,0,9341.705078125,0,49.900001525878906,0,247.81759643554688,0,1.0849199295043945,1,1646.9000244140625,0,1.0014539957046509,1,27081.359375,0,3128.2099609375,0,8965.6103515625,1,1.3300000429153442,0,8820.5224609375,0,0.0,0
2020-02-27,8784.494140625,47.09000015258789,226.75338745117188,1.0885894298553467,1640.0,0.9984130263328552,25766.640625,2978.760009765625,8566.48046875,1.2990000247955322,8672.455078125,0,8820.5224609375,0,48.72999954223633,0,225.68026733398438,1,1.0881996154785156,1,1640.0,0,1.002742052078247,0,26957.58984375,0,3116.389892578125,0,8980.7802734375,0,1.309999942779541,0,8784.494140625,0,0.0,0
2020-02-28,8672.455078125,44.7599983215332,226.760498046875,1.0997228622436523,1564.0999755859375,0.9970890283584595,25409.359375,2954.219970703125,8567.3701171875,1.1269999742507935,8599.5087890625,0,8784.494140625,0,47.09000015258789,0,226.75338745117188,1,1.0885894298553467,1,1640.0,0,0.9984130263328552,0,25766.640625,0,2978.760009765625,0,8566.48046875,1,1.2990000247955322,0,8672.455078125,0,0.0,0
2020-02-29,8599.5087890625,,219.8485107421875,,,1.0063680410385132,,,,,8562.4541015625,0,8672.455078125,0,44.7599983215332,0,226.760498046875,0,1.0997228622436523,0,1564.0999755859375,0,0.9970890283584595,1,25409.359375,0,2954.219970703125,0,8567.3701171875,0,1.1269999742507935,0,8599.5087890625,0,0.0,0
2020-03-01,8562.4541015625,,218.97059631347656,,,1.0004980564117432,,,,,8869.669921875,1,8599.5087890625,0,,0,219.8485107421875,0,,0,,0,1.0063680410385132,0,,0,,0,,0,,0,8562.4541015625,1,0.0,1
2020-03-02,8869.669921875,46.75,230.5697784423828,1.1051311492919922,1592.300048828125,0.9950000047683716,26703.3203125,3090.22998046875,8952.169921875,1.0880000591278076,8787.7861328125,0,8562.4541015625,1,,0,218.97059631347656,1,,0,,0,1.0004980564117432,0,,0,,0,,0,,0,8869.669921875,0,1.0,0
2020-03-03,8787.7861328125,47.18000030517578,224.47962951660156,1.1144047975540161,1642.0999755859375,1.0024969577789307,25917.41015625,3003.3701171875,8684.08984375,1.0099999904632568,8755.24609375,0,8869.669921875,0,46.75,1,230.5697784423828,0,1.1051311492919922,1,1592.300048828125,1,0.9950000047683716,1,26703.3203125,0,3090.22998046875,0,8952.169921875,0,1.0880000591278076,0,8787.7861328125,0,0.0,0
2020-03-04,8755.24609375,46.779998779296875,224.51797485351562,1.118067979812622,1641.0999755859375,1.000622034072876,27090.859375,3130.1201171875,9018.08984375,0.9919999837875366,9078.7626953125,1,8787.7861328125,0,47.18000030517578,0,224.47962951660156,1,1.1144047975540161,1,1642.0999755859375,0,1.0024969577789307,0,25917.41015625,1,3003.3701171875,1,8684.08984375,1,1.0099999904632568,0,8755.24609375,1,0.0,1
2020-03-05,9078.7626953125,45.900001525878906,229.2681884765625,1.113908290863037,1666.4000244140625,1.0025219917297363,26121.279296875,3023.93994140625,8738.58984375,0.9259999990463257,9122.5458984375,1,8755.24609375,1,46.779998779296875,0,224.51797485351562,1,1.118067979812622,0,1641.0999755859375,1,1.000622034072876,1,27090.859375,0,3130.1201171875,0,9018.08984375,0,0.9919999837875366,0,9078.7626953125,1,1.0,0
2020-03-06,9122.5458984375,41.279998779296875,243.52529907226562,1.1223849058151245,1670.800048828125,0.9984300136566162,25864.779296875,2972.3701171875,8575.6201171875,0.7059999704360962,8909.9541015625,0,9078.7626953125,1,45.900001525878906,0,229.2681884765625,1,1.113908290863037,1,1666.4000244140625,1,1.0025219917297363,0,26121.279296875,0,3023.93994140625,0,8738.58984375,0,0.9259999990463257,0,9122.5458984375,0,1.0,0
